id,mode,cand,block,phrase,Gesture,Select,Cancel,Delete,Prepare
1,Basic,Radial,4,39,5.564,6.514,2.674,0,2.153
1,Basic,Radial,4,40,2.796,4.118,1.383,0,1.385
2,FixStart,List,1,1,7.34496,1.44443,0,1.10628,3.25795
2,FixStart,List,1,2,6.17735,3.53426,0,0,1.32144
2,FixStart,List,1,3,2.79674,1.78255,0,0,0.95267
2,FixStart,List,1,4,5.5935,2.12051,0,0,2.95044
2,FixStart,List,1,5,4.8253,0.6147,0,0,1.4446
2,FixStart,List,1,6,4.7026,0.584,0,0,1.4444
2,FixStart,List,1,7,7.2225,2.7968,0,1.7212,3.7806
2,FixStart,List,1,8,4.4874,2.09,0,0,1.5983
2,FixStart,List,1,9,4.518,0.6148,0,0,1.1988
2,FixStart,List,1,10,4.549,1.7212,0,0,1.168
2,FixStart,List,2,11,7.6225,2.8277,2.7356,1.045,2.0287
2,FixStart,List,2,12,4.5798,1.7826,0,0,1.5062
2,FixStart,List,2,13,6.086,1.9979,0,0,1.9673
2,FixStart,List,2,14,3.9345,1.9057,0,0,1.0758
2,FixStart,List,2,15,4.3035,3.1352,0,0,1.4755
2,FixStart,List,2,16,3.535,2.5206,0,0,1.2295
2,FixStart,List,2,17,6.4551,1.783,0,0,2.3668
2,FixStart,List,2,18,5.0412,4.2727,0,0,1.6292
2,FixStart,List,2,19,6.7936,4.0269,0,1.4447,2.4593
2,FixStart,List,2,20,3.5656,0.6456,0,0,1.691
2,FixStart,List,3,21,5.6255,1.8138,0,0,1.8135
2,FixStart,List,3,22,5.7482,2.059,0,0,1.5069
2,FixStart,List,3,23,4.4266,0.6455,0,0,1.3218
2,FixStart,List,3,24,4.7956,2.5206,0,0,1.537
2,FixStart,List,3,25,3.7502,0.6148,0,0,1.0453
2,FixStart,List,3,26,5.2874,3.9965,0,0,1.7216
2,FixStart,List,3,27,5.1336,0.5842,0,0,1.6908
2,FixStart,List,3,28,4.519,1.1375,0,0,2.2134
2,FixStart,List,3,29,5.0417,5.6566,0,0,1.322
2,FixStart,List,3,30,5.0109,0.6764,0,0,2.3367
2,FixStart,List,4,31,6.1636,2.0907,0,0,1.7833
2,FixStart,List,4,32,4.5805,0.4919,0,0,1.3529
2,FixStart,List,4,33,4.9803,2.4594,4.0273,0,1.6602
2,FixStart,List,4,34,4.7038,0.4612,0,0,1.2911
2,FixStart,List,4,35,6.333,3.382,0,0,2.0601
2,FixStart,List,4,36,4.827,1.2298,0,0,2.1827
2,FixStart,List,4,37,4.6116,1.8447,0,0,1.5372
2,FixStart,List,4,38,7.0711,0.492,0,0,1.8448
2,FixStart,List,4,39,4.55,2.3367,0,0,1.2299
2,FixStart,List,4,40,5.011,3.2589,0,0,2.7979
2,Basic,List,1,1,5.3499,4.2121,0,0,1.9984
2,Basic,List,1,2,4.3664,2.5212,0,0,3.3201
2,Basic,List,1,3,2.8288,1.6603,0,0,2.3673
2,Basic,List,1,4,5.165,0.9224,0,0,2.1217
2,Basic,List,1,5,4.4581,2.3674,0,0,2.4291
2,Basic,List,1,6,3.9046,0.8302,0,0,1.5988
2,Basic,List,1,7,4.2736,2.1214,0,0,1.7219
2,Basic,List,1,8,4.8269,0.8916,0,0,1.1686
2,Basic,List,1,9,2.9823,2.7058,0,0,1.7526
2,Basic,List,1,10,2.9514,2.1522,0,0,1.599
2,Basic,List,2,11,4.9191,5.2269,0,0,1.6912
2,Basic,List,2,12,4.0892,0.9223,0,0,1.1683
2,Basic,List,2,13,3.0745,2.6441,0,1.8141,1.6605
2,Basic,List,2,14,3.6281,6.088,0,0,1.4759
2,Basic,List,2,15,3.8433,4.4275,0,0,2.2137
2,Basic,List,2,16,5.2267,10.8073,0,0.5534,1.7836
2,Basic,List,2,17,4.6118,2.5213,0,1.8448,2.4598
2,Basic,List,2,18,3.9971,4.1201,0,0,1.4452
2,Basic,List,2,19,4.6427,5.4731,0,0,1.9372
2,Basic,List,2,20,3.6589,2.8903,0,0,1.2299
2,Basic,List,3,21,6.4261,6.7025,0,0.4613,2.8286
2,Basic,List,3,22,4.7964,0.8301,0,0,0.8916
2,Basic,List,3,23,5.35,2.306,0,1.1684,2.8286
2,Basic,List,3,24,3.2897,2.3983,0,0,2.2445
2,Basic,List,3,25,4.2429,0.7994,0,0,2.2446
2,Basic,List,3,26,3.9662,0.8916,0,0,1.599
2,Basic,List,3,27,3.4439,0.7379,0,0,1.4757
2,Basic,List,3,28,7.1326,3.5055,0,0,1.7219
2,Basic,List,3,29,4.2123,0.7686,0,0,1.2298
2,Basic,List,3,30,2.8594,2.5212,0,1.2914,2.2136
2,Basic,List,4,31,6.3027,2.3677,0,1.3836,3.167
2,Basic,List,4,32,3.6281,2.5827,0,0,1.8757
2,Basic,List,4,33,3.8433,0.7379,0,0,0.8611
2,Basic,List,4,34,4.0282,7.0412,0,0,1.7525
2,Basic,List,4,35,4.0584,4.612,0,0,2.6753
2,Basic,List,4,36,4.612,2.3674,0,0,3.1057
2,Basic,List,4,37,2.9516,2.921,0,0,1.3838
2,Basic,List,4,38,5.8728,1.722,0,0,1.4755
2,Basic,List,4,39,6.119,0.707,0,0,2.122
2,Basic,List,4,40,4.152,1.721,0,0,2.797
3,FixStart,Radial,1,1,10.8723,9.5211,0,0,4.5152
3,FixStart,Radial,1,2,10.7194,5.375,1.7815,0,3.686
3,FixStart,Radial,1,3,8.2009,5.3143,0,0,1.7199
3,FixStart,Radial,1,4,7.4335,6.0818,0,0,2.5494
3,FixStart,Radial,1,5,6.5118,6.6044,0,0,2.7031
3,FixStart,Radial,1,6,7.4953,10.9968,0,0,3.5941
3,FixStart,Radial,1,7,7.4339,10.0147,0,0,2.7957
3,FixStart,Radial,1,8,6.8507,5.9921,0,0,1.903
3,FixStart,Radial,1,9,6.1135,4.6543,0,0,1.5667
3,FixStart,Radial,1,10,9.4623,6.2671,0,0,2.5192
3,FixStart,Radial,2,11,10.1375,6.1132,0,0,2.9491
3,FixStart,Radial,2,12,5.898,6.697,2.5497,0,1.8127
3,FixStart,Radial,2,13,9.431,4.393,0,0,1.7206
3,FixStart,Radial,2,14,6.912,5.2528,0,0,1.5672
3,FixStart,Radial,2,15,5.9285,5.1309,0,0,1.9968
3,FixStart,Radial,2,16,8.5404,6.5435,3.963,0,2.9186
3,FixStart,Radial,2,17,7.7415,5.4992,0,0,1.8128
3,FixStart,Radial,2,18,4.9771,4.6695,0,0,2.0893
3,FixStart,Radial,2,19,11.2443,4.8233,2.3657,0,2.6729
3,FixStart,Radial,2,20,5.7759,6.8823,0,0,2.2732
3,FixStart,Radial,3,21,8.017,7.772,0,0,2.489
3,FixStart,Radial,3,22,4.791,4.7,0,0,1.568
3,FixStart,Radial,3,23,10.507,3.685,0,0,1.075
3,FixStart,Radial,3,24,9.801,12.687,0,2.489,4.607
3,FixStart,Radial,3,25,14.04,5.544,2.089,0,3.319
3,FixStart,Radial,3,26,5.467,3.288,0,0,1.137
3,FixStart,Radial,3,27,8.294,5.068,0,0,1.753
3,FixStart,Radial,3,28,8.632,7.589,0,0,2.458
3,FixStart,Radial,3,29,8.694,4.026,0,0,1.75
3,FixStart,Radial,3,30,8.633,3.195,5.038,0,2.458
3,FixStart,Radial,4,31,7.464,5.285,0,0,2.089
3,FixStart,Radial,4,32,4.362,5.898,0,0,1.997
3,FixStart,Radial,4,33,6.298,7.065,0,0,2.518
3,FixStart,Radial,4,34,5.222,7.895,0,0,2.519
3,FixStart,Radial,4,35,4.884,4.116,0,0,0.952
3,FixStart,Radial,4,36,5.223,3.932,0,0,1.873
3,FixStart,Radial,4,37,7.126,3.164,0,0,1.076
3,FixStart,Radial,4,38,8.171,5.253,1.844,0,2.488
3,FixStart,Radial,4,39,5.959,5.808,0,0,1.781
3,FixStart,Radial,4,40,6.667,3.686,0,0,0.584
3,Basic,Radial,1,1,10.938,4.883,6.114,0,4.794
3,Basic,Radial,1,2,8.081,5.437,6.944,0,4.701
3,Basic,Radial,1,3,5.562,7.311,1.537,0,2.611
3,Basic,Radial,1,4,8.79,5.069,1.997,0,2.856
3,Basic,Radial,1,5,6.543,7.068,1.044,1.075,5.563
3,Basic,Radial,1,6,7.804,6.053,3.78,0,3.749
3,Basic,Radial,1,7,13.151,7.346,2.027,1.076,6.758
3,Basic,Radial,1,8,6.576,4.793,0,0,2.612
3,Basic,Radial,1,9,8.91,2.582,0,0,1.26
3,Basic,Radial,1,10,8.329,8.204,1.045,0.645,3.963
3,Basic,Radial,2,11,8.449,5.562,0,0,3.534
3,Basic,Radial,2,12,5.408,4.792,0,0,2.857
3,Basic,Radial,2,13,6.267,5.993,0,0,2.857
3,Basic,Radial,2,14,6.359,4.855,8.326,0,4.609
3,Basic,Radial,2,15,7.744,7.864,0,0,3.84
3,Basic,Radial,2,16,6.177,5.499,0,0,2.181
3,Basic,Radial,2,17,4.394,4.211,0,0,2.272
3,Basic,Radial,2,18,6.943,9.679,0,0,3.748
3,Basic,Radial,2,19,3.595,6.114,0,0,2.919
3,Basic,Radial,2,20,10.416,4.516,0,0,3.104
3,Basic,Radial,3,21,5.469,5.346,0,0,3.625
3,Basic,Radial,3,22,2.856,6.299,0,0,2.919
3,Basic,Radial,3,23,5.501,5.837,0,0,3.901
3,Basic,Radial,3,24,6.668,7.035,0,0,2.642
3,Basic,Radial,3,25,5.315,5.041,0,0,1.995
3,Basic,Radial,3,26,5.961,6.053,0,0,2.734
3,Basic,Radial,3,27,7.404,7.834,5.899,0.952,4.733
3,Basic,Radial,3,28,6.451,6.361,1.843,0,3.564
3,Basic,Radial,3,29,3.194,4.457,0,0,1.72
3,Basic,Radial,3,30,5.161,12.014,0,0,4.424
3,Basic,Radial,4,31,9.861,6.482,0,0,3.442
3,Basic,Radial,4,32,5.037,5.716,0,0,2.304
3,Basic,Radial,4,33,6.667,6.882,2.827,0,3.164
3,Basic,Radial,4,34,11.031,5.713,0,0,2.273
3,Basic,Radial,4,35,6.79,4.516,0,0,1.72
3,Basic,Radial,4,36,6.664,5.53,1.321,0,3.259
3,Basic,Radial,4,37,4.792,4.056,0,0,2.459
3,Basic,Radial,4,38,4.547,6.301,0,0,3.777
3,Basic,Radial,4,39,3.868,6.823,0,0,3.565
3,Basic,Radial,4,40,6.882,7.314,1.659,0,3.992
4,FixStart,Radial,1,1,19.5656,9.2912,0,0,5.4983
4,FixStart,Radial,1,2,14.2984,6.3889,0,0,3.2561
4,FixStart,Radial,1,3,17.1103,8.1097,0,0,4.3314
4,FixStart,Radial,1,4,12.4419,5.3453,0,0,2.6727
4,FixStart,Radial,1,5,10.7832,5.0996,1.2903,0,3.7175
4,FixStart,Radial,1,6,9.2166,6.5748,0,0,2.6421
4,FixStart,Radial,1,7,9.2172,4.5165,0,0,2.1507
4,FixStart,Radial,1,8,8.5406,4.7013,0,0,2.2738
4,FixStart,Radial,1,9,10.8153,4.2094,0,0,1.8435
4,FixStart,Radial,1,10,14.687,7.19,0.5223,0,5.0086
4,FixStart,Radial,2,11,14.3177,7.497,0,0,2.7963
4,FixStart,Radial,2,12,8.6032,5.1927,0,0,2.2431
4,FixStart,Radial,2,13,15.0872,5.2237,2.3659,0,2.7038
4,FixStart,Radial,2,14,11.3693,3.9025,0,0,1.8438
4,FixStart,Radial,2,15,10.7866,6.0844,0,0,2.3664
4,FixStart,Radial,2,16,11.0173,4.7327,0,0,2.0282
4,FixStart,Radial,2,17,19.3608,7.5597,2.182,0,3.8111
4,FixStart,Radial,2,18,6.2693,2.8885,0,0,1.2295
4,FixStart,Radial,2,19,11.3094,3.5956,0,0,1.7827
4,FixStart,Radial,2,20,10.3569,6.6998,0,0,2.8583
4,FixStart,Radial,3,21,15.764,5.715,0,0,3.073
4,FixStart,Radial,3,22,10.51,5.469,0,0,2.674
4,FixStart,Radial,3,23,9.126,6.454,0,0,2.274
4,FixStart,Radial,3,24,10.233,5.623,0,0,2.367
4,FixStart,Radial,3,25,11.83,3.011,0,0,1.66
4,FixStart,Radial,3,26,10.847,4.702,0,0,3.012
4,FixStart,Radial,3,27,12.156,4.612,0,0,2.303
4,FixStart,Radial,3,28,12.201,7.59,0,0,2.52
4,FixStart,Radial,3,29,12.14,9.864,0,0,2.612
4,FixStart,Radial,3,30,12.017,7.468,0,0,3.164
4,FixStart,Radial,4,31,14.258,5.653,0,0,2.949
4,FixStart,Radial,4,32,9.802,4.211,0,0,1.996
4,FixStart,Radial,4,33,10.755,6.452,0,0,2.181
4,FixStart,Radial,4,34,8.665,4.302,0,0,1.629
4,FixStart,Radial,4,35,7.959,3.641,0,0,1.567
4,FixStart,Radial,4,36,14.073,3.964,0,0,1.783
4,FixStart,Radial,4,37,12.107,4.855,0,0,2.796
4,FixStart,Radial,4,38,13.244,5.715,0,0,3.349
4,FixStart,Radial,4,39,9.312,6.329,0,0,1.998
4,FixStart,Radial,4,40,10.817,5.44,0,0,2.427
4,Basic,Radial,1,1,19.234,5.683,0,0,4.825
4,Basic,Radial,1,2,15.485,6.851,0,0,5.195
4,Basic,Radial,1,3,14.78,5.285,0,0,3.073
4,Basic,Radial,1,4,13.122,6.33,0,0,3.288
4,Basic,Radial,1,5,18.713,7.037,0,0,4.365
4,Basic,Radial,1,6,13.646,5.808,0,0,2.488
4,Basic,Radial,1,7,10.111,5.378,0,0,2.95
4,Basic,Radial,1,8,15.612,4.274,0,0,3.288
4,Basic,Radial,1,9,14.23,7.498,0,0.123,5.687
4,Basic,Radial,1,10,10.602,8.069,0,0,5.533
4,Basic,Radial,2,11,16.931,5.026,0,0,5.163
4,Basic,Radial,2,12,14.599,5.963,0,0,4.7
4,Basic,Radial,2,13,12.446,4.794,0,0,3.165
4,Basic,Radial,2,14,13.213,7.501,3.903,0,4.855
4,Basic,Radial,2,15,9.496,5.13,0,0,3.199
4,Basic,Radial,2,16,10.419,3.381,0,0,2.089
4,Basic,Radial,2,17,10.512,3.165,0,0,1.721
4,Basic,Radial,2,18,11.554,3.198,0,0,2.244
4,Basic,Radial,2,19,7.9,4.947,0,0,3.134
4,Basic,Radial,2,20,18.012,4.917,0,0,2.919
4,Basic,Radial,3,21,15.49,6.639,0,0,4.624
4,Basic,Radial,3,22,7.346,3.41,0,0,2.213
4,Basic,Radial,3,23,14.569,7.834,0,0,5.656
4,Basic,Radial,3,24,15.827,5.624,0,0,2.583
4,Basic,Radial,3,25,13.862,7.652,0,0,3.657
4,Basic,Radial,3,26,10.543,4.733,0,0,1.997
4,Basic,Radial,3,27,13.583,8.516,1.445,0,5.269
4,Basic,Radial,3,28,10.82,7.652,0,0,3.503
4,Basic,Radial,3,29,11.557,6.394,0,0,4.302
4,Basic,Radial,3,30,12.509,4.273,0,0,2.459
4,Basic,Radial,4,31,16.719,5.932,0,0,4.426
4,Basic,Radial,4,32,10.665,6.146,0,0,4.241
4,Basic,Radial,4,33,7.499,7.684,0,0,3.38
4,Basic,Radial,4,34,11.555,6.639,0,0,3.442
4,Basic,Radial,4,35,10.541,7.99,0,0,3.228
4,Basic,Radial,4,36,14.383,7.624,0,0,3.995
4,Basic,Radial,4,37,12.173,6.76,9.252,0,7.1
4,Basic,Radial,4,38,10.849,6.579,0,0,3.657
4,Basic,Radial,4,39,13.493,4.641,0,0,2.951
4,Basic,Radial,4,40,9.343,5.841,0,0.676,3.78
5,Basic,Radial,1,1,15.9136,10.6913,0,0,4.7926
5,Basic,Radial,1,2,20.1538,12.55,8.0183,0,4.4241
5,Basic,Radial,1,3,11.9513,4.5163,3.5638,0,2.9187
5,Basic,Radial,1,4,11.429,5.6058,1.8435,0,3.166
5,Basic,Radial,1,5,10.3234,5.2539,0,0,2.0587
5,Basic,Radial,1,6,8.603,7.7427,0,0,2.1508
5,Basic,Radial,1,7,10.8458,8.3882,0,0,1.9666
5,Basic,Radial,1,8,8.972,6.2374,0,0,2.1202
5,Basic,Radial,1,9,13.3047,7.7739,5.7157,0,3.2571
5,Basic,Radial,1,10,8.8804,9.5257,0,0,2.489
5,Basic,Radial,2,11,18.4642,5.9294,6.2366,0,3.5025
5,Basic,Radial,2,12,8.7875,7.4966,1.4747,0,1.9968
5,Basic,Radial,2,13,11.7981,4.7625,0,0,1.6593
5,Basic,Radial,2,14,7.2202,8.2039,0,0,2.2432
5,Basic,Radial,2,15,4.3016,6.6675,0,0,1.9051
5,Basic,Radial,2,16,6.5445,5.0393,1.9051,0,1.8437
5,Basic,Radial,2,17,6.2069,3.7794,0,0,1.2598
5,Basic,Radial,2,18,13.6429,7.7435,1.5056,0.5224,5.3159
5,Basic,Radial,2,19,8.9416,6.4221,6.9755,0,4.1791
5,Basic,Radial,2,20,9.9254,5.0088,1.2292,3.0422,2.0896
5,Basic,Radial,3,21,11.307,6.914,0,0,1.783
5,Basic,Radial,3,22,13.521,9.986,10.172,0,5.346
5,Basic,Radial,3,23,10.418,6.882,2.213,0,3.104
5,Basic,Radial,3,24,9.373,7.006,1.813,0,2.765
5,Basic,Radial,3,25,6.729,5.378,0,0,1.66
5,Basic,Radial,3,26,9.434,5.838,0,0,2.244
5,Basic,Radial,3,27,15.518,7.714,5.684,0,4.027
5,Basic,Radial,3,28,8.975,4.824,0,0,2.119
5,Basic,Radial,3,29,6.269,4.456,1.536,0,3.351
5,Basic,Radial,3,30,6.761,7.499,0,0,0.768
5,Basic,Radial,4,31,16.285,7.406,2.089,2.581,3.194
5,Basic,Radial,4,32,9.495,6.913,1.751,0,2.642
5,Basic,Radial,4,33,9.863,4.886,0,0,1.567
5,Basic,Radial,4,34,12.566,8.236,2.335,0,3.226
5,Basic,Radial,4,35,7.435,3.81,0,0,1.076
5,Basic,Radial,4,36,8.941,9.526,0,1.751,2.521
5,Basic,Radial,4,37,8.204,6.421,0,0,2.214
5,Basic,Radial,4,38,8.142,9.741,0,0,2.243
5,Basic,Radial,4,39,7.527,8.113,0,1.414,2.243
5,Basic,Radial,4,40,8.265,5.991,0,0,2.214
5,FixStart,Radial,1,1,13.581,6.021,0,0,2.58
5,FixStart,Radial,1,2,16.145,9.095,1.782,0,4.208
5,FixStart,Radial,1,3,8.571,3.565,0,0,1.505
5,FixStart,Radial,1,4,10.661,5.745,0,0,2.182
5,FixStart,Radial,1,5,12.228,7.374,0,0,2.182
5,FixStart,Radial,1,6,7.987,6.146,0,0,1.66
5,FixStart,Radial,1,7,9.373,5.437,0,0,2.058
5,FixStart,Radial,1,8,12.475,7.28,0,0,2.337
5,FixStart,Radial,1,9,12.138,5.038,0,0,1.844
5,FixStart,Radial,1,10,6.515,4.363,0,0,1.72
5,FixStart,Radial,2,11,14.902,8.172,1.537,0,2.672
5,FixStart,Radial,2,12,13.672,5.376,0,0,1.815
5,FixStart,Radial,2,13,8.387,4.487,0,0,1.843
5,FixStart,Radial,2,14,9.403,5.56,0,0,2.397
5,FixStart,Radial,2,15,11,5.5,1.137,0,2.52
5,FixStart,Radial,2,16,11.339,5.346,1.076,0,3.441
5,FixStart,Radial,2,17,10.48,7.16,0,0,2.979
5,FixStart,Radial,2,18,12.875,6.822,0,0,3.104
5,FixStart,Radial,2,19,9.773,5.347,0,0,1.535
5,FixStart,Radial,2,20,11.768,4.611,1.598,0,2.335
5,FixStart,Radial,3,21,15.209,6.76,0,0,2.15
5,FixStart,Radial,3,22,13.949,5.453,2.458,0,2.397
5,FixStart,Radial,3,23,17.573,6.085,1.321,0,3.074
5,FixStart,Radial,3,24,6.823,5.869,0,0,1.781
5,FixStart,Radial,3,25,11.799,5.501,1.998,0,2.181
5,FixStart,Radial,3,26,8.235,4.057,0,0,1.136
5,FixStart,Radial,3,27,9.097,7.066,0,0,2.243
5,FixStart,Radial,3,28,9.463,4.546,1.629,0,1.846
5,FixStart,Radial,3,29,10.171,6.452,0,0,1.968
5,FixStart,Radial,3,30,9.739,5.071,3.166,0,2.981
5,FixStart,Radial,4,31,15.946,7.405,1.352,0,3.288
5,FixStart,Radial,4,32,6.603,4.18,0,0,1.63
5,FixStart,Radial,4,33,13.274,5.222,4.762,0,3.719
5,FixStart,Radial,4,34,12.968,6.174,3.687,1.291,3.227
5,FixStart,Radial,4,35,9.955,6.974,0,0,1.998
5,FixStart,Radial,4,36,8.144,4.823,0,0,1.506
5,FixStart,Radial,4,37,8.696,3.472,0,0,1.045
5,FixStart,Radial,4,38,9.281,4.67,0,0,1.383
5,FixStart,Radial,4,39,10.695,8.879,0,0,2.366
5,FixStart,Radial,4,40,11.522,4.918,3.934,0,2.367
6,Basic,Radial,1,1,15.8447,11.4231,0,0,6.6325
6,Basic,Radial,1,2,21.6794,8.7516,2.9786,0,5.2203
6,Basic,Radial,1,3,7.4925,11.1472,0,0,3.1936
6,Basic,Radial,1,4,12.4668,6.5412,8.5367,0,3.8698
6,Basic,Radial,1,5,11.483,6.91,2.917,0,4.331
6,Basic,Radial,1,6,5.281,6.664,0,0,1.935
6,Basic,Radial,1,7,9.398,14.984,7.124,0,4.853
6,Basic,Radial,1,8,8.969,8.106,0,0,4.053
6,Basic,Radial,1,9,10.872,10.716,6.602,0,5.159
6,Basic,Radial,1,10,10.286,13.084,5.22,0.768,6.203
6,Basic,Radial,2,11,17.409,7.218,2.488,0,5.218
6,Basic,Radial,2,12,23.522,10.255,9.765,0,6.571
6,Basic,Radial,2,13,9.612,5.22,1.351,0,2.671
6,Basic,Radial,2,14,20.974,6.479,1.596,0,2.579
6,Basic,Radial,2,15,8.475,4.436,0,0,1.66
6,Basic,Radial,2,16,5.404,7.063,0,0,2.272
6,Basic,Radial,2,17,9.673,8.353,0,0,2.641
6,Basic,Radial,2,18,8.598,7.585,2.764,0,3.931
6,Basic,Radial,2,19,12.345,7.846,2.61,0,3.84
6,Basic,Radial,2,20,19.223,16.186,15.969,0,7.125
6,Basic,Radial,3,21,21.069,8.369,3.317,0,4.7
6,Basic,Radial,3,22,12.807,9.215,10.966,0,3.503
6,Basic,Radial,3,23,9.645,6.849,0.829,0,2.428
6,Basic,Radial,3,24,6.635,6.421,0,0,2.519
6,Basic,Radial,3,25,7.309,6.638,1.106,0,4.838
6,Basic,Radial,3,26,4.977,5.682,0,0,2.12
6,Basic,Radial,3,27,9.463,7.556,3.348,0,4.178
6,Basic,Radial,3,28,11.674,9.171,5.653,0,3.409
6,Basic,Radial,3,29,17.452,11.06,11.797,0,5.621
6,Basic,Radial,3,30,10.752,8.419,2.95,0,3.071
6,Basic,Radial,4,31,14.069,7.156,0.553,0,3.471
6,Basic,Radial,4,32,9.153,5.684,3.563,0,3.932
6,Basic,Radial,4,33,15.422,11.673,4.916,0,7.035
6,Basic,Radial,4,34,16.127,10.415,11.811,0,6.178
